지역명,전용면적,연도,월,평당분양가격
충북,85m²~102m²,2020,10,
충북,102m²~,2020,10,9299.4
충남,모든면적,2020,10,8880.3
충남,60m²,2020,10,8520.6
충남,60m²~85m²,2020,10,8972.699999999999
충남,85m²~102m²,2020,10,9748.199999999999
충남,102m²~,2020,10,
전북,모든면적,2020,10,8487.6
전북,60m²,2020,10,8177.4
전북,60m²~85m²,2020,10,8523.9
전북,85m²~102m²,2020,10,7949.7
전북,102m²~,2020,10,8454.6
전남,모든면적,2020,10,8969.4
전남,60m²,2020,10,8778.0
전남,60m²~85m²,2020,10,8906.699999999999
전남,85m²~102m²,2020,10,9969.3
전남,102m²~,2020,10,12780.9
경북,모든면적,2020,10,10114.5
경북,60m²,2020,10,11467.5
경북,60m²~85m²,2020,10,10180.5
경북,85m²~102m²,2020,10,10589.699999999999
경북,102m²~,2020,10,
경남,모든면적,2020,10,10253.099999999999
경남,60m²,2020,10,9787.8
경남,60m²~85m²,2020,10,10249.8
경남,85m²~102m²,2020,10,15576.0
경남,102m²~,2020,10,10447.8
제주,모든면적,2020,10,15338.4
제주,60m²,2020,10,14397.9
제주,60m²~85m²,2020,10,15378.0
제주,85m²~102m²,2020,10,
제주,102m²~,2020,10,
서울,모든면적,2020,11,27172.199999999997
서울,60m²,2020,11,27838.8
서울,60m²~85m²,2020,11,27000.6
서울,85m²~102m²,2020,11,32795.4
서울,102m²~,2020,11,28634.1
인천,모든면적,2020,11,15737.699999999999
인천,60m²,2020,11,15265.8
인천,60m²~85m²,2020,11,15549.599999999999
인천,85m²~102m²,2020,11,16496.7
인천,102m²~,2020,11,16120.5
경기,모든면적,2020,11,14318.699999999999
경기,60m²,2020,11,13625.699999999999
경기,60m²~85m²,2020,11,14374.8
경기,85m²~102m²,2020,11,15104.099999999999
경기,102m²~,2020,11,17397.6
부산,모든면적,2020,11,13569.599999999999
부산,60m²,2020,11,13589.4
부산,60m²~85m²,2020,11,13530.0
부산,85m²~102m²,2020,11,12536.699999999999
부산,102m²~,2020,11,13025.099999999999
대구,모든면적,2020,11,15457.199999999999
대구,60m²,2020,11,15255.9
대구,60m²~85m²,2020,11,15427.5
대구,85m²~102m²,2020,11,16163.4
대구,102m²~,2020,11,16087.5
광주,모든면적,2020,11,12358.5
광주,60m²,2020,11,13302.3
광주,60m²~85m²,2020,11,12322.199999999999
광주,85m²~102m²,2020,11,15213.0
광주,102m²~,2020,11,14856.599999999999
대전,모든면적,2020,11,10579.8
대전,60m²,2020,11,10101.3
대전,60m²~85m²,2020,11,10652.4
대전,85m²~102m²,2020,11,
대전,102m²~,2020,11,
울산,모든면적,2020,11,13803.9
울산,60m²,2020,11,13992.0
울산,60m²~85m²,2020,11,13737.9
울산,85m²~102m²,2020,11,
울산,102m²~,2020,11,14949.0
세종,모든면적,2020,11,11299.199999999999
세종,60m²,2020,11,
세종,60m²~85m²,2020,11,
세종,85m²~102m²,2020,11,
세종,102m²~,2020,11,11299.199999999999
강원,모든면적,2020,11,10395.0
강원,60m²,2020,11,11850.3
강원,60m²~85m²,2020,11,9622.8
강원,85m²~102m²,2020,11,9051.9
강원,102m²~,2020,11,12988.8
충북,모든면적,2020,11,8078.4
충북,60m²,2020,11,8022.299999999999
충북,60m²~85m²,2020,11,8137.799999999999
충북,85m²~102m²,2020,11,
충북,102m²~,2020,11,9233.4
충남,모든면적,2020,11,9180.6
충남,60m²,2020,11,9091.5
충남,60m²~85m²,2020,11,9256.5
충남,85m²~102m²,2020,11,9748.199999999999
충남,102m²~,2020,11,
전북,모든면적,2020,11,8679.0
전북,60m²,2020,11,8408.4
전북,60m²~85m²,2020,11,8556.9
전북,85m²~102m²,2020,11,7949.7
전북,102m²~,2020,11,8454.6
전남,모든면적,2020,11,9104.699999999999
전남,60m²,2020,11,8778.0
전남,60m²~85m²,2020,11,8900.1
전남,85m²~102m²,2020,11,9969.3
전남,102m²~,2020,11,11837.099999999999
경북,모든면적,2020,11,10470.9
경북,60m²,2020,11,10599.599999999999
경북,60m²~85m²,2020,11,10490.699999999999
경북,85m²~102m²,2020,11,13015.199999999999
경북,102m²~,2020,11,13170.3
경남,모든면적,2020,11,10272.9
경남,60m²,2020,11,10127.699999999999
경남,60m²~85m²,2020,11,10256.4
경남,85m²~102m²,2020,11,15576.0
경남,102m²~,2020,11,10447.8
제주,모든면적,2020,11,15338.4
제주,60m²,2020,11,14397.9
제주,60m²~85m²,2020,11,15378.0
제주,85m²~102m²,2020,11,
제주,102m²~,2020,11,
서울,모든면적,2020,12,28267.8
서울,60m²,2020,12,28680.3
서울,60m²~85m²,2020,12,26043.6
서울,85m²~102m²,2020,12,32237.699999999997
서울,102m²~,2020,12,31287.3
인천,모든면적,2020,12,15681.599999999999
인천,60m²,2020,12,15543.0
인천,60m²~85m²,2020,12,15391.199999999999
인천,85m²~102m²,2020,12,16820.1
인천,102m²~,2020,12,16229.4
경기,모든면적,2020,12,14473.8
경기,60m²,2020,12,13368.3
경기,60m²~85m²,2020,12,14529.9
경기,85m²~102m²,2020,12,15213.0
경기,102m²~,2020,12,17754.0
부산,모든면적,2020,12,14044.8
부산,60m²,2020,12,14166.9
부산,60m²~85m²,2020,12,13929.3
부산,85m²~102m²,2020,12,12678.599999999999
부산,102m²~,2020,12,13025.099999999999
대구,모든면적,2020,12,15325.199999999999
대구,60m²,2020,12,15292.199999999999
대구,60m²~85m²,2020,12,15358.199999999999
대구,85m²~102m²,2020,12,16061.099999999999
대구,102m²~,2020,12,16094.099999999999
광주,모든면적,2020,12,12219.9
광주,60m²,2020,12,11619.3
광주,60m²~85m²,2020,12,12216.599999999999
광주,85m²~102m²,2020,12,15213.0
광주,102m²~,2020,12,14586.0
대전,모든면적,2020,12,10579.8
대전,60m²,2020,12,10101.3
대전,60m²~85m²,2020,12,10652.4
대전,85m²~102m²,2020,12,
대전,102m²~,2020,12,
울산,모든면적,2020,12,13827.0
울산,60m²,2020,12,13998.599999999999
울산,60m²~85m²,2020,12,15302.099999999999
울산,85m²~102m²,2020,12,
울산,102m²~,2020,12,14949.0
세종,모든면적,2020,12,11299.199999999999
세종,60m²,2020,12,
세종,60m²~85m²,2020,12,
세종,85m²~102m²,2020,12,
세종,102m²~,2020,12,11299.199999999999
강원,모든면적,2020,12,10355.4
강원,60m²,2020,12,11837.099999999999
강원,60m²~85m²,2020,12,10048.5
강원,85m²~102m²,2020,12,9504.0
강원,102m²~,2020,12,14100.9
충북,모든면적,2020,12,8527.199999999999
충북,60m²,2020,12,8550.3
충북,60m²~85m²,2020,12,8596.5
충북,85m²~102m²,2020,12,8929.8
충북,102m²~,2020,12,9230.1
충남,모든면적,2020,12,9111.3
충남,60m²,2020,12,8814.3
충남,60m²~85m²,2020,12,9193.8
충남,85m²~102m²,2020,12,9748.199999999999
충남,102m²~,2020,12,
전북,모든면적,2020,12,8811.0
전북,60m²,2020,12,8408.4
전북,60m²~85m²,2020,12,8718.6
전북,85m²~102m²,2020,12,7949.7
전북,102m²~,2020,12,8629.5
전남,모든면적,2020,12,9342.3
전남,60m²,2020,12,8778.0
전남,60m²~85m²,2020,12,9345.6
전남,85m²~102m²,2020,12,9969.3
전남,102m²~,2020,12,10929.599999999999
경북,모든면적,2020,12,10345.5
경북,60m²,2020,12,10487.4
경북,60m²~85m²,2020,12,10335.599999999999
경북,85m²~102m²,2020,12,12929.4
경북,102m²~,2020,12,12309.0
경남,모든면적,2020,12,9860.4
경남,60m²,2020,12,9702.0
경남,60m²~85m²,2020,12,9810.9
경남,85m²~102m²,2020,12,15576.0
경남,102m²~,2020,12,10447.8
제주,모든면적,2020,12,15338.4
제주,60m²,2020,12,14397.9
제주,60m²~85m²,2020,12,15378.0
제주,85m²~102m²,2020,12,
제주,102m²~,2020,12,
서울,모든면적,2021,1,28267.8
서울,60m²,2021,1,28680.3
서울,60m²~85m²,2021,1,26043.6
서울,85m²~102m²,2021,1,32237.699999999997
서울,102m²~,2021,1,31287.3
인천,모든면적,2021,1,15602.4
인천,60m²,2021,1,15543.0
인천,60m²~85m²,2021,1,15335.099999999999
인천,85m²~102m²,2021,1,15236.099999999999
인천,102m²~,2021,1,16229.4
경기,모든면적,2021,1,14414.4
경기,60m²,2021,1,13384.8
경기,60m²~85m²,2021,1,14450.699999999999
경기,85m²~102m²,2021,1,14978.699999999999
경기,102m²~,2021,1,16889.399999999998
부산,모든면적,2021,1,14038.199999999999
부산,60m²,2021,1,14166.9
부산,60m²~85m²,2021,1,13919.4
부산,85m²~102m²,2021,1,12678.599999999999
부산,102m²~,2021,1,13025.099999999999
대구,모든면적,2021,1,15354.9
대구,60m²,2021,1,15298.8
대구,60m²~85m²,2021,1,15391.199999999999
대구,85m²~102m²,2021,1,16061.099999999999
대구,102m²~,2021,1,16094.099999999999
광주,모든면적,2021,1,12906.3
광주,60m²,2021,1,11619.3
광주,60m²~85m²,2021,1,12903.0
광주,85m²~102m²,2021,1,15213.0
광주,102m²~,2021,1,14586.0
대전,모든면적,2021,1,10579.8
대전,60m²,2021,1,10101.3
대전,60m²~85m²,2021,1,10652.4
대전,85m²~102m²,2021,1,
대전,102m²~,2021,1,
울산,모든면적,2021,1,13787.4
울산,60m²,2021,1,13998.599999999999
울산,60m²~85m²,2021,1,15239.4
울산,85m²~102m²,2021,1,
울산,102m²~,2021,1,14949.0
세종,모든면적,2021,1,12533.4
세종,60m²,2021,1,13335.3
세종,60m²~85m²,2021,1,12879.9
세종,85m²~102m²,2021,1,12305.699999999999
세종,102m²~,2021,1,11457.599999999999
강원,모든면적,2021,1,10355.4
강원,60m²,2021,1,11837.099999999999
강원,60m²~85m²,2021,1,10048.5
강원,85m²~102m²,2021,1,9504.0
강원,102m²~,2021,1,14100.9
충북,모든면적,2021,1,8527.199999999999
충북,60m²,2021,1,8550.3
충북,60m²~85m²,2021,1,8596.5
충북,85m²~102m²,2021,1,8929.8
충북,102m²~,2021,1,9230.1
충남,모든면적,2021,1,9111.3
충남,60m²,2021,1,8814.3
충남,60m²~85m²,2021,1,9193.8
충남,85m²~102m²,2021,1,9748.199999999999
충남,102m²~,2021,1,
전북,모든면적,2021,1,8708.699999999999
전북,60m²,2021,1,8408.4
전북,60m²~85m²,2021,1,8622.9
전북,85m²~102m²,2021,1,7949.7
전북,102m²~,2021,1,8596.5
전남,모든면적,2021,1,9329.1
전남,60m²,2021,1,8844.0
전남,60m²~85m²,2021,1,9329.1
전남,85m²~102m²,2021,1,9969.3
전남,102m²~,2021,1,10929.599999999999
경북,모든면적,2021,1,10345.5
경북,60m²,2021,1,10487.4
경북,60m²~85m²,2021,1,10335.599999999999
경북,85m²~102m²,2021,1,12929.4
경북,102m²~,2021,1,12309.0
경남,모든면적,2021,1,9860.4
경남,60m²,2021,1,9702.0
경남,60m²~85m²,2021,1,9810.9
경남,85m²~102m²,2021,1,15576.0
경남,102m²~,2021,1,10447.8
제주,모든면적,2021,1,17156.7
제주,60m²,2021,1,15463.8
제주,60m²~85m²,2021,1,17169.899999999998
제주,85m²~102m²,2021,1,
제주,102m²~,2021,1,
서울,모든면적,2021,2,28182.0
서울,60m²,2021,2,28568.1
서울,60m²~85m²,2021,2,25967.699999999997
서울,85m²~102m²,2021,2,29508.6
서울,102m²~,2021,2,31287.3
인천,모든면적,2021,2,15651.9
인천,60m²,2021,2,15543.0
인천,60m²~85m²,2021,2,15539.699999999999
인천,85m²~102m²,2021,2,16067.699999999999
인천,102m²~,2021,2,19974.899999999998
경기,모든면적,2021,2,14460.599999999999
경기,60m²,2021,2,13434.3
경기,60m²~85m²,2021,2,14457.3
경기,85m²~102m²,2021,2,14833.5
경기,102m²~,2021,2,16876.2
부산,모든면적,2021,2,14163.599999999999
부산,60m²,2021,2,14298.9
부산,60m²~85m²,2021,2,14097.599999999999
부산,85m²~102m²,2021,2,12678.599999999999
부산,102m²~,2021,2,13025.099999999999
대구,모든면적,2021,2,15328.5
대구,60m²,2021,2,15292.199999999999
대구,60m²~85m²,2021,2,15368.099999999999
대구,85m²~102m²,2021,2,16219.5
대구,102m²~,2021,2,15800.4
광주,모든면적,2021,2,13902.9
광주,60m²,2021,2,11619.3
광주,60m²~85m²,2021,2,12903.0
광주,85m²~102m²,2021,2,15213.0
광주,102m²~,2021,2,15411.0
대전,모든면적,2021,2,11358.599999999999
대전,60m²,2021,2,10101.3
대전,60m²~85m²,2021,2,11408.099999999999
대전,85m²~102m²,2021,2,
대전,102m²~,2021,2,
울산,모든면적,2021,2,13787.4
울산,60m²,2021,2,13998.599999999999
울산,60m²~85m²,2021,2,15239.4
울산,85m²~102m²,2021,2,
울산,102m²~,2021,2,14949.0
세종,모든면적,2021,2,12533.4
세종,60m²,2021,2,13335.3
세종,60m²~85m²,2021,2,12879.9
세종,85m²~102m²,2021,2,12305.699999999999
세종,102m²~,2021,2,11457.599999999999
강원,모든면적,2021,2,10401.599999999999
강원,60m²,2021,2,10903.199999999999
강원,60m²~85m²,2021,2,10173.9
강원,85m²~102m²,2021,2,9504.0
강원,102m²~,2021,2,13635.599999999999
충북,모든면적,2021,2,8606.4
충북,60m²,2021,2,8550.3
충북,60m²~85m²,2021,2,8840.699999999999
충북,85m²~102m²,2021,2,8929.8
충북,102m²~,2021,2,9230.1
충남,모든면적,2021,2,9141.0
충남,60m²,2021,2,8811.0
충남,60m²~85m²,2021,2,9220.199999999999
충남,85m²~102m²,2021,2,9748.199999999999
충남,102m²~,2021,2,
전북,모든면적,2021,2,8718.6
전북,60m²,2021,2,8408.4
전북,60m²~85m²,2021,2,8626.199999999999
전북,85m²~102m²,2021,2,7949.7
전북,102m²~,2021,2,8570.1
전남,모든면적,2021,2,9827.4
전남,60m²,2021,2,8844.0
전남,60m²~85m²,2021,2,10078.199999999999
전남,85m²~102m²,2021,2,9969.3
전남,102m²~,2021,2,10929.599999999999
경북,모든면적,2021,2,10107.9
경북,60m²,2021,2,9969.3
경북,60m²~85m²,2021,2,10104.6
경북,85m²~102m²,2021,2,12929.4
경북,102m²~,2021,2,12309.0
경남,모든면적,2021,2,10309.199999999999
경남,60m²,2021,2,9702.0
경남,60m²~85m²,2021,2,10249.8
경남,85m²~102m²,2021,2,16566.0
경남,102m²~,2021,2,10447.8
제주,모든면적,2021,2,17156.7
제주,60m²,2021,2,15463.8
제주,60m²~85m²,2021,2,17169.899999999998
제주,85m²~102m²,2021,2,
제주,102m²~,2021,2,
서울,모든면적,2021,3,28290.899999999998
서울,60m²,2021,3,28637.399999999998
서울,60m²~85m²,2021,3,25964.399999999998
서울,85m²~102m²,2021,3,29508.6
서울,102m²~,2021,3,31287.3
인천,모든면적,2021,3,15717.9
인천,60m²,2021,3,15840.0
인천,60m²~85m²,2021,3,15572.699999999999
인천,85m²~102m²,2021,3,16067.699999999999
인천,102m²~,2021,3,19974.899999999998
경기,모든면적,2021,3,14440.8
경기,60m²,2021,3,13424.4
경기,60m²~85m²,2021,3,14437.5
경기,85m²~102m²,2021,3,14836.8
경기,102m²~,2021,3,16632.0
부산,모든면적,2021,3,14163.599999999999
부산,60m²,2021,3,14298.9
부산,60m²~85m²,2021,3,14097.599999999999
부산,85m²~102m²,2021,3,12678.599999999999
부산,102m²~,2021,3,13025.099999999999
대구,모든면적,2021,3,15470.4
대구,60m²,2021,3,15288.9
대구,60m²~85m²,2021,3,15516.599999999999
대구,85m²~102m²,2021,3,16094.099999999999
대구,102m²~,2021,3,16292.099999999999
광주,모든면적,2021,3,13919.4
광주,60m²,2021,3,11619.3
광주,60m²~85m²,2021,3,12932.699999999999
광주,85m²~102m²,2021,3,15213.0
광주,102m²~,2021,3,15411.0
대전,모든면적,2021,3,11358.599999999999
대전,60m²,2021,3,10101.3
대전,60m²~85m²,2021,3,11408.099999999999
대전,85m²~102m²,2021,3,
대전,102m²~,2021,3,
울산,모든면적,2021,3,13965.599999999999
울산,60m²,2021,3,14199.9
울산,60m²~85m²,2021,3,15071.099999999999
울산,85m²~102m²,2021,3,
울산,102m²~,2021,3,14949.0
세종,모든면적,2021,3,12533.4
세종,60m²,2021,3,13335.3
세종,60m²~85m²,2021,3,12879.9
세종,85m²~102m²,2021,3,12305.699999999999
세종,102m²~,2021,3,11457.599999999999
강원,모든면적,2021,3,9576.6
강원,60m²,2021,3,10903.199999999999
강원,60m²~85m²,2021,3,9421.5
강원,85m²~102m²,2021,3,9005.699999999999
강원,102m²~,2021,3,12497.099999999999
충북,모든면적,2021,3,8619.6
충북,60m²,2021,3,8573.4
충북,60m²~85m²,2021,3,8952.9
충북,85m²~102m²,2021,3,8929.8
충북,102m²~,2021,3,9273.0
충남,모든면적,2021,3,9124.5
충남,60m²,2021,3,8801.1
충남,60m²~85m²,2021,3,9183.9
충남,85m²~102m²,2021,3,9748.199999999999
충남,102m²~,2021,3,11157.3
전북,모든면적,2021,3,8718.6
전북,60m²,2021,3,8408.4
전북,60m²~85m²,2021,3,8626.199999999999
전북,85m²~102m²,2021,3,7949.7
전북,102m²~,2021,3,8570.1
전남,모든면적,2021,3,9909.9
전남,60m²,2021,3,8844.0
전남,60m²~85m²,2021,3,10167.3
전남,85m²~102m²,2021,3,10117.8
전남,102m²~,2021,3,10748.099999999999
경북,모든면적,2021,3,10107.9
경북,60m²,2021,3,9969.3
경북,60m²~85m²,2021,3,10104.6
경북,85m²~102m²,2021,3,12929.4
경북,102m²~,2021,3,12309.0
경남,모든면적,2021,3,10404.9
경남,60m²,2021,3,9870.3
경남,60m²~85m²,2021,3,10352.099999999999
경남,85m²~102m²,2021,3,16064.4
경남,102m²~,2021,3,10863.599999999999
제주,모든면적,2021,3,23756.699999999997
제주,60m²,2021,3,15463.8
제주,60m²~85m²,2021,3,23694.0
제주,85m²~102m²,2021,3,
제주,102m²~,2021,3,25499.1
서울,모든면적,2021,4,28135.8
서울,60m²,2021,4,28558.199999999997
서울,60m²~85m²,2021,4,25469.399999999998
서울,85m²~102m²,2021,4,29508.6
서울,102m²~,2021,4,32118.899999999998
인천,모든면적,2021,4,15549.599999999999
인천,60m²,2021,4,15543.0
인천,60m²~85m²,2021,4,15467.099999999999
인천,85m²~102m²,2021,4,16067.699999999999
인천,102m²~,2021,4,17173.2
경기,모든면적,2021,4,14364.9
경기,60m²,2021,4,13559.699999999999
경기,60m²~85m²,2021,4,14374.8
경기,85m²~102m²,2021,4,14170.199999999999
경기,102m²~,2021,4,16450.5
부산,모든면적,2021,4,14427.599999999999
부산,60m²,2021,4,14487.0
부산,60m²~85m²,2021,4,14374.8
부산,85m²~102m²,2021,4,12678.599999999999
부산,102m²~,2021,4,13025.099999999999
대구,모든면적,2021,4,15536.4
대구,60m²,2021,4,14850.0
대구,60m²~85m²,2021,4,15572.699999999999
대구,85m²~102m²,2021,4,16094.099999999999
대구,102m²~,2021,4,16434.0
광주,모든면적,2021,4,13919.4
광주,60m²,2021,4,11619.3
광주,60m²~85m²,2021,4,12932.699999999999
광주,85m²~102m²,2021,4,15213.0
광주,102m²~,2021,4,15411.0
대전,모든면적,2021,4,11484.0
대전,60m²,2021,4,10454.4
대전,60m²~85m²,2021,4,11484.0
대전,85m²~102m²,2021,4,
대전,102m²~,2021,4,
울산,모든면적,2021,4,14312.099999999999
울산,60m²,2021,4,14199.9
울산,60m²~85m²,2021,4,14279.099999999999
울산,85m²~102m²,2021,4,11599.5
울산,102m²~,2021,4,14949.0
세종,모든면적,2021,4,12533.4
세종,60m²,2021,4,13335.3
세종,60m²~85m²,2021,4,12879.9
세종,85m²~102m²,2021,4,12305.699999999999
세종,102m²~,2021,4,11457.599999999999
강원,모든면적,2021,4,9504.0
강원,60m²,2021,4,10566.599999999999
강원,60m²~85m²,2021,4,9368.699999999999
강원,85m²~102m²,2021,4,9005.699999999999
강원,102m²~,2021,4,12348.599999999999
충북,모든면적,2021,4,8586.6
충북,60m²,2021,4,8573.4
충북,60m²~85m²,2021,4,8837.4
충북,85m²~102m²,2021,4,8929.8
충북,102m²~,2021,4,9075.0
충남,모든면적,2021,4,9170.699999999999
충남,60m²,2021,4,9065.1
충남,60m²~85m²,2021,4,9203.699999999999
충남,85m²~102m²,2021,4,10223.4
충남,102m²~,2021,4,11157.3
전북,모든면적,2021,4,8761.5
전북,60m²,2021,4,8421.6
전북,60m²~85m²,2021,4,8669.1
전북,85m²~102m²,2021,4,7949.7
전북,102m²~,2021,4,8570.1
전남,모든면적,2021,4,9669.0
전남,60m²,2021,4,8844.0
전남,60m²~85m²,2021,4,9794.4
전남,85m²~102m²,2021,4,10117.8
전남,102m²~,2021,4,10665.599999999999
경북,모든면적,2021,4,10190.4
경북,60m²,2021,4,10084.8
경북,60m²~85m²,2021,4,10170.599999999999
경북,85m²~102m²,2021,4,12929.4
경북,102m²~,2021,4,12635.699999999999
경남,모든면적,2021,4,10296.0
경남,60m²,2021,4,10018.8
경남,60m²~85m²,2021,4,10236.599999999999
경남,85m²~102m²,2021,4,16067.699999999999
경남,102m²~,2021,4,10635.9
제주,모든면적,2021,4,23756.699999999997
제주,60m²,2021,4,15463.8
제주,60m²~85m²,2021,4,23694.0
제주,85m²~102m²,2021,4,
제주,102m²~,2021,4,25499.1
서울,모든면적,2021,5,28597.8
서울,60m²,2021,5,28960.8
서울,60m²~85m²,2021,5,25538.699999999997
서울,85m²~102m²,2021,5,30119.1
서울,102m²~,2021,5,30082.8
인천,모든면적,2021,5,15189.9
인천,60m²,2021,5,15265.8
인천,60m²~85m²,2021,5,15067.8
인천,85m²~102m²,2021,5,15915.9
인천,102m²~,2021,5,17559.3
경기,모든면적,2021,5,13982.099999999999
경기,60m²,2021,5,13368.3
경기,60m²~85m²,2021,5,14011.8
경기,85m²~102m²,2021,5,14005.199999999999
경기,102m²~,2021,5,17305.2
부산,모든면적,2021,5,14579.4
부산,60m²,2021,5,14572.8
부산,60m²~85m²,2021,5,14533.199999999999
부산,85m²~102m²,2021,5,12615.9
부산,102m²~,2021,5,13457.4
대구,모든면적,2021,5,15519.9
대구,60m²,2021,5,15005.099999999999
대구,60m²~85m²,2021,5,15556.199999999999
대구,85m²~102m²,2021,5,14632.199999999999
대구,102m²~,2021,5,16483.5
광주,모든면적,2021,5,13978.8
광주,60m²,2021,5,11734.8
광주,60m²~85m²,2021,5,13051.5
광주,85m²~102m²,2021,5,
광주,102m²~,2021,5,15846.599999999999
대전,모든면적,2021,5,12213.3
대전,60m²,2021,5,13437.599999999999
대전,60m²~85m²,2021,5,12200.099999999999
대전,85m²~102m²,2021,5,
대전,102m²~,2021,5,
울산,모든면적,2021,5,14586.0
울산,60m²,2021,5,14203.199999999999
울산,60m²~85m²,2021,5,14609.099999999999
울산,85m²~102m²,2021,5,11599.5
울산,102m²~,2021,5,
세종,모든면적,2021,5,12533.4
세종,60m²,2021,5,13335.3
세종,60m²~85m²,2021,5,12879.9
세종,85m²~102m²,2021,5,12305.699999999999
세종,102m²~,2021,5,11457.599999999999
강원,모든면적,2021,5,9454.5
강원,60m²,2021,5,10220.099999999999
강원,60m²~85m²,2021,5,9339.0
강원,85m²~102m²,2021,5,9088.199999999999
강원,102m²~,2021,5,12724.8
충북,모든면적,2021,5,8586.6
충북,60m²,2021,5,8573.4
충북,60m²~85m²,2021,5,8721.9
충북,85m²~102m²,2021,5,8870.4
충북,102m²~,2021,5,9075.0
충남,모든면적,2021,5,9177.3
충남,60m²,2021,5,9177.3
충남,60m²~85m²,2021,5,9210.3
충남,85m²~102m²,2021,5,10223.4
충남,102m²~,2021,5,10728.3
전북,모든면적,2021,5,8853.9
전북,60m²,2021,5,8606.4
전북,60m²~85m²,2021,5,8731.8
전북,85m²~102m²,2021,5,7949.7
전북,102m²~,2021,5,8781.3
전남,모든면적,2021,5,9659.1
전남,60m²,2021,5,8844.0
전남,60m²~85m²,2021,5,9764.699999999999
전남,85m²~102m²,2021,5,10117.8
전남,102m²~,2021,5,10665.599999999999
경북,모든면적,2021,5,9989.1
경북,60m²,2021,5,10084.8
경북,60m²~85m²,2021,5,9919.8
경북,85m²~102m²,2021,5,12929.4
경북,102m²~,2021,5,12635.699999999999
경남,모든면적,2021,5,10197.0
경남,60m²,2021,5,10266.3
경남,60m²~85m²,2021,5,10147.5
경남,85m²~102m²,2021,5,13500.3
경남,102m²~,2021,5,10635.9
제주,모든면적,2021,5,24783.0
제주,60m²,2021,5,
제주,60m²~85m²,2021,5,24740.1
제주,85m²~102m²,2021,5,
제주,102m²~,2021,5,25499.1
서울,모든면적,2021,6,29142.3
서울,60m²,2021,6,29535.0
서울,60m²~85m²,2021,6,25918.199999999997
서울,85m²~102m²,2021,6,23166.0
서울,102m²~,2021,6,29911.199999999997
인천,모든면적,2021,6,14883.0
인천,60m²,2021,6,15087.599999999999
인천,60m²~85m²,2021,6,14751.0
인천,85m²~102m²,2021,6,15915.9
인천,102m²~,2021,6,17516.399999999998
경기,모든면적,2021,6,13797.3
경기,60m²,2021,6,13431.0
경기,60m²~85m²,2021,6,13774.199999999999
경기,85m²~102m²,2021,6,14117.4
경기,102m²~,2021,6,17272.2
부산,모든면적,2021,6,14539.8
부산,60m²,2021,6,14454.0
부산,60m²~85m²,2021,6,14520.0
부산,85m²~102m²,2021,6,13018.5
부산,102m²~,2021,6,14909.4
대구,모든면적,2021,6,15496.8
대구,60m²,2021,6,15140.4
대구,60m²~85m²,2021,6,15552.9
대구,85m²~102m²,2021,6,14289.0
대구,102m²~,2021,6,16424.1
광주,모든면적,2021,6,14173.5
광주,60m²,2021,6,11734.8
광주,60m²~85m²,2021,6,13371.599999999999
광주,85m²~102m²,2021,6,
광주,102m²~,2021,6,15698.099999999999
대전,모든면적,2021,6,12196.8
대전,60m²,2021,6,13427.699999999999
대전,60m²~85m²,2021,6,12183.599999999999
대전,85m²~102m²,2021,6,
대전,102m²~,2021,6,
울산,모든면적,2021,6,14701.5
울산,60m²,2021,6,14483.699999999999
울산,60m²~85m²,2021,6,14668.5
울산,85m²~102m²,2021,6,11599.5
울산,102m²~,2021,6,
세종,모든면적,2021,6,12533.4
세종,60m²,2021,6,13335.3
세종,60m²~85m²,2021,6,12879.9
세종,85m²~102m²,2021,6,12305.699999999999
세종,102m²~,2021,6,11457.599999999999
강원,모든면적,2021,6,9639.3
강원,60m²,2021,6,10520.4
강원,60m²~85m²,2021,6,9530.4
강원,85m²~102m²,2021,6,9088.199999999999
강원,102m²~,2021,6,12312.3
충북,모든면적,2021,6,8669.1
충북,60m²,2021,6,8573.4
충북,60m²~85m²,2021,6,8797.8
충북,85m²~102m²,2021,6,8870.4
충북,102m²~,2021,6,9075.0
충남,모든면적,2021,6,9266.4
충남,60m²,2021,6,9259.8
충남,60m²~85m²,2021,6,9266.4
충남,85m²~102m²,2021,6,10223.4
충남,102m²~,2021,6,10728.3
전북,모든면적,2021,6,8814.3
전북,60m²,2021,6,8649.3
전북,60m²~85m²,2021,6,8580.0
전북,85m²~102m²,2021,6,
전북,102m²~,2021,6,8913.3
전남,모든면적,2021,6,10074.9
전남,60m²,2021,6,8844.0
전남,60m²~85m²,2021,6,10490.699999999999
전남,85m²~102m²,2021,6,10117.8
전남,102m²~,2021,6,10665.599999999999
경북,모든면적,2021,6,10061.699999999999
경북,60m²,2021,6,10200.3
경북,60m²~85m²,2021,6,10012.199999999999
경북,85m²~102m²,2021,6,12784.199999999999
경북,102m²~,2021,6,12635.699999999999
경남,모든면적,2021,6,10230.0
경남,60m²,2021,6,10286.099999999999
경남,60m²~85m²,2021,6,10206.9
경남,85m²~102m²,2021,6,13500.3
경남,102m²~,2021,6,10635.9
제주,모든면적,2021,6,24783.0
제주,60m²,2021,6,
제주,60m²~85m²,2021,6,24740.1
제주,85m²~102m²,2021,6,
제주,102m²~,2021,6,25499.1
서울,모든면적,2021,7,30396.3
서울,60m²,2021,7,31287.3
서울,60m²~85m²,2021,7,31412.699999999997
서울,85m²~102m²,2021,7,23017.5
